seqname,tax_id
EKQ67813,s__cyanobacterium_JSC-12
SIR99369,s__alcaligenes
EQL66853,s__pylori
AJF12978,s__bacterium
SEG50634,s__halodurans
OHT93512,s__sp._24999
EUN96164,s__aureus
CUA92166,s__thiooxydanse1
OAZ12199,s__tepidiphila
KUG56276,s__polaris
KRU98917,s__aeruginosa
AHW92822,s__asburiae
AJF12434,s__thaumarchaeote
SHF56648,s__nigrescens
OBM89163,s__baumannii
SDF42995,s__legallii
KNA89623,s__jacobaea
BAZ27535,s__sp._NIES-4073
SIQ46177,s__sp._RU37D
KIP48179,s__influenzae
OBU41430,s__phosphoreum
KQQ59118,s__sp._Leaf129
AMG63858,s__lugdunensis
SFU16348,s__aspalathi
CCN71549,s__nigripulchritudo
CUH77743,s__multivoranse1
ACB99185,s__organism
ACB99184,s__organism
ACB99187,s__organism
ACB99186,s__organism
ASB67470,s__velezensis
ACB99183,s__organism
ACB99182,s__organism
KGD64056,s__nanhaiticus
ESQ00373,s__sp._GBA_94-10
ACB99189,s__organism
ACB99188,s__organism
ACS63142,s__pickettii
CDZ28248,s__galegae
AJF13199,s__bacterium
KZY87331,s__sp._HI0072
SEM73696,s__jiangxiensis
EGV31124,s__drewsii
EUL61783,s__cloacae_complex_'Hoffmann_cluster_IV'
APQ11894,s__psychrotoleranse1
OOF80351,s__heylii
SIO24277,s__cryotolerans
BAX35339,s__Helicobacter_sp.
AJF12236,s__thaumarchaeote
AJF12235,s__thaumarchaeote
SEM51327,s__jiangxiensis
AJF12233,s__thaumarchaeote
KGE12313,s__deserti
AJF12231,s__thaumarchaeote
AJF12230,s__thaumarchaeote
BAX35331,s__Helicobacter_sp.
BAX35335,s__Helicobacter_sp.
AJF12239,s__thaumarchaeote
AJF12238,s__thaumarchaeote
SFI84144,s__sp._NFPP04
CCI91053,s__canettii
AGA07491,s__meliloti
ODP33772,s__sp._ISTKB
AGL68446,s__pylori
SAK09681,s__multivorans
KDP67944,s__epidermidis
EPZ95596,s__pylori
KRE17186,s__sp._Root483D1
KHK97770,s__mangrovi
AUB29191,s__neoformans
AOI56829,s__diffusa
AIU19593,s__smegmatis
OAE67441,s__cloacae
KPI16701,s__bacterium_OK074
AMM12271,s__albus
SDQ59869,s__grimontii
OGK95574,s__Rokubacteria_bacterium_RIFCSPHIGHO2_02_FULL_69_13
AKU92437,s__incomptus
KWX10442,s__thermoautotrophicus
ESX63928,s__sp._LSHC420B00
ALK91539,s__sp._103DPR2
SCE92143,s__saelicesensis
KIU52445,s__elkanii
AKJ10604,s__incarnatus
KWS33217,s__syringae
OEV00181,s__qinglanensis
OGA98415,s__bacterium_RIFCSPHIGHO2_12_FULL_69_20
ESF31795,s__enterica
EHP54574,s__solie7
ORY15738,s__aquaticus
AJF12373,s__thaumarchaeote
OSP05955,s__griseofuscus
EXJ16733,s__purpureae1
KRQ56659,s__sp._H054
CUU15290,s__sp.e2
ORA65496,s__elephantis
CXT32783,s__aureus
KXP05516,s__tyrosinosolvens
OGB48526,s__bacterium_RIFCSPLOWO2_12_FULL_65_40
OOS65111,s__pittii
EST16581,s__putida
AIP62797,s__thailandensis
KDR28693,s__zhejiangensise1
ORE96044,s__sp._22II-S9-Z10
OQD64724,s__polonicum
ELY24363,s__volcanii
ALT79215,s__sp._KCTC_42545
EQD81942,s__erythraea
OMQ05408,s__sp._GZB
OBP12217,s__sp._EGD-AKN5
AOW75888,s__sp._PAMC_20917
ARF73099,s__albolonga
SEW50519,s__arvensicola
KSP91291,s__aeruginosa
OBJ73398,s__sp._1274756.6
SCE88760,s__tulbaghiae
CNL18667,s__frederiksenii
KOA15853,s__baumannii
ASY70012,s__fredii
OBG82304,s__sp._E802
CUH85339,s__mediterraneus
OBZ09743,s__sp._FJAT-27264
OKH79966,s__sp._ST-F2
SCD43833,s__sp._DvalAA-19
SFM71245,s__pachastrellae
KHE26847,s__pneumoniae
KTH58418,s__hormaechei
OFU64868,s__sp._HMSC16D10
KKD15977,s__sp._WM6391
KIO44793,s__justesenii
AJF12375,s__thaumarchaeote
ORC05397,s__kansasii
CUO61144,s__obeum
EUJ30635,s__cornellensis
SHE65258,s__takakiae
KHO15156,s__baumannii
SGY82952,s__viscosa
OAM97733,s__europaeus
AQA24171,s__sp._MTM3W5.2
KJY48022,s__sp._NRRL_S-444
OSR86950,s__syringae
ACT60403,s__baltica
CCT76046,s__fujikuroi
OKI39682,s__sp._CB03578
ATF19898,s__gallaeciensis
AMS44509,s__aminovorans
AJF12378,s__thaumarchaeote
KRO30058,s__sp._BACL13_MAG-121220-bin23
KMZ57980,s__marinae9
ATF85282,s__gladioli
KPX22629,s__amygdali
GAL26148,s__variabilis
KTC63782,s__fluorescens
ABA23224,s__variabilise2
KFC13084,s__sp._KO116
SEM98904,s__marinae10
AJC95194,s__hyicus
SCZ11170,s__sp._136MFCol5.1
CEF76085,s__graminearum
AUO09909,s__megaterium
CAB41946,s__rappini
CAB41949,s__bizzozeronii
KKM69880,s__sediment_metagenome
SFT06097,s__marinuse9
AJF13088,s__bacterium
ABD01024,s__sp._JA-2-3B'a(2-13)
AJF13082,s__bacterium
AJF13080,s__bacterium
KJR67102,s__thiophilum
EZP64001,s__sp._RIT357
AJF13084,s__bacterium
EMI06018,s__sp._Lz4W
SDT78753,s__sp._TLI_053
AJF12422,s__thaumarchaeote
AJF12423,s__thaumarchaeote
AJF12420,s__thaumarchaeote
AJF12421,s__thaumarchaeote
AJF12426,s__thaumarchaeote
AJF12427,s__thaumarchaeote
AJF12424,s__thaumarchaeote
AJF12425,s__thaumarchaeote
AJF12938,s__bacterium
AJF12939,s__bacterium
AJF12428,s__thaumarchaeote
AJF12429,s__thaumarchaeote
ABD16191,s__heilmannii
GAO10650,s__sp._NBRC_110027
OAO08471,s__cohnii
CRF46080,s__heilmannii
CPC55829,s__aureus
OFC70380,s__confluentis
GAC84329,s__paraffinivorans
KQT91237,s__sp._Leaf453
AJF12687,s__bacterium
AJF12684,s__bacterium
AJF12685,s__bacterium
AJF12682,s__bacterium
AJF12683,s__bacterium
AJF12680,s__bacterium
AJF12681,s__bacterium
AJF12689,s__bacterium
EUS21836,s__aureus
ANZ36565,s__guizhouensis
AGF72947,s__halotoleranse4
OKJ77264,s__sp._TSRI0107
AMO96217,s__fungivorans
SFI36729,s__pohangensis
OAK51324,s__kyotonensis
KKZ12401,s__Synechococcus_spongiarum
SIO67848,s__phenazinium
EYT79557,s__sp._Tu_6176
OEF53596,s__calviensis
OOQ23441,s__pylori
ODY66632,s__parahaemolyticus
EUN12245,s__cloacae_complex_'Hoffmann_cluster_III'
ATH75676,s__thermophilus
OFK77598,s__sp._HMSC071G07
KQS69724,s__sp._Leaf361
BAX35299,s__Helicobacter_sp.
BAX35297,s__Helicobacter_sp.
BAX35295,s__Helicobacter_sp.
ASB01562,s__mirabilis
SMF33061,s__subflavae1
SAV67247,s__pneumoniae
ABQ60494,s__ovis
KVM56943,s__ubonensis
KOV64345,s__sp._AS58
SFY26739,s__atratus
AUS53422,s__melitensis
KQD09436,s__baumannii
EJM08720,s__sp._GM17
AKE47399,s__pylori
AKE47396,s__pylori
AKE47394,s__pylori
AKE47395,s__pylori
AKE47392,s__pylori
CDT10940,s__crassostreae
AKE47390,s__pylori
OCS45732,s__pickettii
OBA03277,s__subtilis
KRI43906,s__baumannii
AFN78564,s__stutzeri
SFM24524,s__nitrosa
AMY25346,s__sp._PBTS_2
GAW11777,s__sp._No.14919
BAS14986,s__sp._Hiyo8
CCO14242,s__prasinos
CRZ14134,s__neworleansense
ANF24362,s__stutzeri
EPD13079,s__pugetii
ASM54393,s__nigrifaciens
SDR78637,s__chlororaphis
KEM73569,s__coli
KZP77204,s__hormaechei
AJF12511,s__thaumarchaeote
KPY90392,s__syringae_group_genomosp._7
KAN96716,s__tuberculosis
EED99026,s__multivorans
EPZ72892,s__pylori
SIO66076,s__sp._GP187
EOT00890,s__albulus
KVG45520,s__sp._MSMB0266
KWS08236,s__syringae
ORF37687,s__alvi
OAA81655,s__confragosa
KUL76716,s__sp._NRRL_WC-3604
AJF12981,s__bacterium
AJF12980,s__bacterium
KQX30231,s__sp._Root434
AJF12451,s__thaumarchaeote
AJF12982,s__bacterium
KQV80674,s__sp._Root351
AJF12985,s__bacterium
AJF12984,s__bacterium
OKX83661,s__glutamicum
ENI16653,s__aureus
AJF12455,s__thaumarchaeote
OBF93143,s__sp._852002-51152_SCH6134967
AJF12454,s__thaumarchaeote
AKS06648,s__trivialise1
AJF12514,s__thaumarchaeote
KQT85203,s__sp._Leaf443
KMN73914,s__cereus
OGL15311,s__Rokubacteria_bacterium_RIFCSPLOWO2_12_FULL_69_21
BAA19550,s__pombe
ABQ36478,s__sp._BTAi1
APX21760,s__profunda
KTR04064,s__ureilytica
OKJ04632,s__sp._CB01249
SDD11638,s__chengduensis
SED30160,s__erythrophlei
SNV18188,s__congolensis
AGS71994,s__collinus
SCS41723,s__saprophyticus
EUM47734,s__sp._MGH_33
OQX15737,s__lacustris
AUG76515,s__sp._MMS16-BH015
KXU34883,s__capnophilus
OQP62395,s__vici
ALU27904,s__odoratimimus
CZT12086,s__agropyri
ADH88700,s__novella
OQM40923,s__braakii
KPQ35381,s__priestleyi
KST59618,s__sp._GXS13
GAK68960,s__rubi
ACX83765,s__sp._(Periplaneta_americana)
APR35271,s__sp._SOS3
AJF12214,s__thaumarchaeote
OKH35890,s__ambiguum
KJS30994,s__sp._BRH_c12
EKU45071,s__casei
EQK94816,s__pylori
AAB01507,s__salivarius
SCK11960,s__sp._WMMB_714
OCY34654,s__pittii
EAQ70376,s__sp._RS9917
KKY54044,s__amygdali
ACB99063,s__organism
CFR04723,s__frederiksenii
SGU84818,s__aureus
KQQ08244,s__sp._Leaf296
KOY15478,s__sp._A59
AJF12749,s__bacterium
AJF12748,s__bacterium
AJF12219,s__thaumarchaeote
KGO54634,s__expansum
AJF12215,s__thaumarchaeote
AJF12742,s__bacterium
AJF12741,s__bacterium
AJF12740,s__bacterium
AJF12747,s__bacterium
AJF12746,s__bacterium
AJF12745,s__bacterium
AJF12744,s__bacterium
BAX35357,s__Helicobacter_sp.
BAX35355,s__Helicobacter_sp.
ENU42635,s__seifertii
KFE41148,s__agnetis
OII69992,s__sp._CC77
KGL30900,s__trogontum
CBH96195,s__drainage_metagenome
KVM78744,s__ubonensis
CZX21267,s__cloacae
CZF82238,s__celer
SGO70650,s__tuberculosis
SDD48152,s__prasinopilosus
CZZ01997,s__cloacae
ANB08736,s__ambofaciens
KRI99565,s__baumannii
AAC26155,s__sp._PCC_7002
KVR64436,s__cepacia
OOO59871,s__sp._KBS0703
SIQ06553,s__aquatile
ONI72059,s__sp._ALI-6-A
SER34761,s__sp._NFPP19
ALV26807,s__phragmitetus
KJB90969,s__aerolata
AJF12676,s__bacterium
OKO78171,s__sp._AS23.2
ACB98810,s__organism
OKI92805,s__sp._CB02058
BAR91893,s__cuenoti
KIH74954,s__glutamicum
OKI77935,s__sp._CB02414
KQT65563,s__sp._Leaf434
CUB22476,s__cereus
OEU85582,s__abyssalis
KJZ64452,s__fluorescens
OLF87872,s__licheniformis
OEU98918,s__qinglanensis
OHX95751,s__abortus
EAQ75896,s__sp._WH_5701
SNV39227,s__suise3
SDI06428,s__sp._yr281
KXE60803,s__aeruginosa
ENO84217,s__linaloolentis
OBI24662,s__sp._E2238
ANE54866,s__sp._DH-1
OMI27362,s__swezeyi
ACB94684,s__indicae4
KHD20719,s__saccharie1
OFB89266,s__aeruginosa
EPS05203,s__pneumoniae
KLN00912,s__aureus
OOF65026,s__pneumotropicus
OGB36467,s__bacterium_RIFCSPHIGHO2_02_FULL_66_10
SFQ13511,s__rubida
OLS52204,s__sulfidophilum
ASE37038,s__pettenkoferi
KUJ96036,s__sp._38_4375
OAH61221,s__aminovoranse1
WP_043375657.1,s__testosteroni
ESS40726,s__cenocepacia
SFV03163,s__sp._YR568
KZL35581,s__collinoides
KSD33848,s__aeruginosa
KPC65780,s__sp._NRRL_F-6602
AQT38883,s__sp.
AEB43796,s__maris
AQT38889,s__sp.
OFC06611,s__aeruginosa
EFE35205,s__benhamiae
SCK31340,s__sp._WMMB_322
OLA04560,s__bacterium_42_27
OLT08127,s__sp._CNJ-770
KNG94909,s__atlanticae4
SDY12135,s__salinaria
OOY10227,s__sp._F36-7
ATQ66256,s__pseudotuberculosis
CAM77913,s__gryphiswaldense
KPI29566,s__bacterium_OV320
ORC46653,s__sp._A27
KBM70904,s__tuberculosis
AIV94732,s__pseudomallei
KFB75587,s__Accumulibacter_sp._SK-02
KGU85586,s__mediterraneae2
SDB99569,s__guariconensis
OHV84499,s__sp._LCM_4573
KAJ01499,s__mediterraneuse1
OAI64266,s__solanacearum
AHJ67972,s__bethesdensis
OIV39522,s__gilvigriseus
SCF59230,s__sp._Cmuel-A718b
KZK29633,s__sp._GW456-R20
KPV04855,s__paradoxus
OOL18149,s__sp._P6BS-III
SDN18341,s__phyllostachyos
KOR18534,s__cenocepacia
KPY63124,s__syringae
CAB41968,s__salomonis
CAB41969,s__salomonis
KGS14075,s__coronafaciens
KPI16957,s__bacterium_OK074
OLF55636,s__chlororaphis
EXB80173,s__baumannii
SAQ33985,s__oxytoca
OAI43326,s__sp._SCGC_AG-212-E05
ATU22288,s__baumannii
ATG19519,s__pickettii
AFJ90584,s__sp._(Blaberus_giganteus)
KOU70837,s__sp._XY66
AJF12914,s__bacterium
AJF12915,s__bacterium
AJF12912,s__bacterium
AJF12913,s__bacterium
KVE13293,s__sp._LA-2-3-30-S1-D2
ANF83423,s__sp._NCu2D-2
AGI26226,s__sp._ATCC_13867
ACB98799,s__organism
ACB98798,s__organism
KIZ47652,s__palustris
ACB98793,s__organism
ACB98792,s__organism
ACB98791,s__organism
ACB98790,s__organism
KRW69102,s__sp._TTU2014-066ASC
ACB98796,s__organism
ACB98794,s__organism
SDS26798,s__oryzaee1
OAH43740,s__cinnamea
KQR75290,s__sp._Leaf337
ACB99220,s__organism
ACB99221,s__organism
ACB99223,s__organism
ACB99224,s__organism
ACB99225,s__organism
ACB99226,s__organism
ACB99228,s__organism
ACB99229,s__organism
OBY86793,s__sp._JD2
SLA64700,s__abscessus
OLY95493,s__sphagniphilus
AHC25949,s__neoaurum
SDS34489,s__xinjiangensise3
ARG17798,s__nosocomialis
OEB99538,s__coli
EEW41442,s__pneumoniae
ORY51837,s__globosum
SLN35318,s__litoreuse1
ASN18497,s__sp._YN
CNK49996,s__aldovae
KKO89905,s__sp._Ag1e1
AJZ68926,s__destructans
AJZ68927,s__pannorum
KVJ58532,s__hormaechei
AJI88745,s__frederiksenii
AUG49011,s__taiwanensise4
EPN64074,s__syringae
AUW13431,s__oxytoca
KVV03706,s__sp._TAD18
AJF27595,s__sp._CBA1115
SED94296,s__bacterium_GAS191
AUS99210,s__sp._CENA543
KWV60152,s__sp._BR_10303
GAO89750,s__udagawae
CEL19489,s__sp._MJ126-NF4
OLP49453,s__taibaishanense
SHR93989,s__abscessus
ACB99255,s__organism
SAH39240,s__cloacae
KOZ99600,s__aureus
KFD41019,s__bacterium_SCADC1_2_3
EXX85628,s__darwinianus
KGY18980,s__koseri
SFI56729,s__brachiatum
EJM14991,s__sp._GM21
OKQ04659,s__influenzae
AUT69079,s__hospita
OFS18395,s__sp._HMSC27B11
SFH98411,s__guineae
AGT94363,s__erythropolis
CPT36226,s__abscessus
KRR09187,s__valentinum
EAQ24815,s__sp._217
SHL97058,s__sp._OV335
ABL05281,s__ulceranse1
KKY65764,s__morganii
AJG18578,s__basilensis
CDX24903,s__plurifarium
SDP05894,s__cichorii
CRV26530,s__equie1
ENS40052,s__abortus
ABS69378,s__autotrophicus
EKE87750,s__pylori
ORJ43483,s__influenzae
KVA21525,s__cepacia
OBK81343,s__sp._1164985.4
BAF62614,s__benhamiae
CDR54945,s__aureus
ABB74544,s__multiformis
AKV06423,s__fluorescens
KOG88893,s__varsoviensis
EXH95996,s__baumannii
SJZ57483,s__eiseniae
OQW38452,s__sp._HN-bin3
AQZ35109,s__sp._LPH1
OOY05587,s__sp._F28-4
SDW49591,s__syringae
ACL14297,s__ensiformis
EJX18431,s__sp._OJ82
OFE25752,s__vitis
EKX89492,s__durum
AJF12335,s__thaumarchaeote
ALK42665,s__aureus
OOQ54204,s__antibioticus
SHL87309,s__xuanwuensis
EPD94635,s__sp._HPH0547
CWW68956,s__influenzae
KHQ55035,s__albae4
ORB04063,s__mantenii
AOX06032,s__sp._NML98-0116
AJF12589,s__bacterium
AJF12588,s__bacterium
AJF12585,s__bacterium
AJF12584,s__bacterium
AJF12587,s__bacterium
AJF12586,s__bacterium
AJF12581,s__bacterium
EFM61046,s__sp._NF_2653
CRE00730,s__pertussis
AJF12582,s__bacterium
AKH80868,s__sp._CNQ-509
EPM69698,s__syringae
KGX71068,s__pseudomallei
KWK85898,s__ubonensis
AJF13182,s__bacterium
AJF13183,s__bacterium
AJF13180,s__bacterium
AJF13181,s__bacterium
AJF13186,s__bacterium
AJF13187,s__bacterium
APD48030,s__sp._SynAce01
AJF13185,s__bacterium
AJF13188,s__bacterium
AJF13189,s__bacterium
OJY07447,s__bacterium_63-22
ASU84929,s__gilva
AJF12763,s__bacterium
AJF12762,s__bacterium
AJF12764,s__bacterium
AJF12767,s__bacterium
AJF12766,s__bacterium
AJF12769,s__bacterium
AJF12768,s__bacterium
AOE89952,s__solanacearum
BAX35377,s__Helicobacter_sp.
BAX35373,s__Helicobacter_sp.
EON13896,s__sp._SD6-2
EEC23835,s__pylori
EEC23836,s__pylori
ACB98898,s__organism
ACB98899,s__organism
ACB98894,s__organism
OGX68694,s__sp._RIFOXYA1_FULL_44_5
ACB98896,s__organism
ACB98897,s__organism
ACB98890,s__organism
ACB98891,s__organism
ACB98892,s__organism
ACB98893,s__organism
KQP37758,s__sp._Leaf106
EAT11199,s__marisrubrie1
CNW02694,s__tuberculosis
ACB99376,s__organism
ACB99374,s__organism
KJS54059,s__rubellomurinus
KRA10160,s__sp._Root569
KLF97101,s__hormaechei
ACB98759,s__organism
KTH92906,s__cloacae
OHU39632,s__chelonae
KRV49780,s__vitaminophilus
SAH86053,s__cloacae
SMD26879,s__aridum
OHY04696,s__melitensis
OAM79229,s__elaeis
KDP12353,s__chromogenes
KWS68335,s__amygdali
SIR39029,s__sp._RU35E
SFK31879,s__stagni
SDT53273,s__bacterium_GAS479
ANG79069,s__coli
KOP53806,s__coronafaciens
KFI30789,s__enshiensis
EEL86751,s__cereus
ACB99059,s__organism
ACB99058,s__organism
ANY70847,s__sp._BIHB4019
ACB99053,s__organism
ACB99052,s__organism
ACB99051,s__organism
ACB99050,s__organism
SCT95718,s__lentus
ACB99056,s__organism
ACB99055,s__organism
ADX71589,s__phenanthrenivorans
AKJ69506,s__thiooxydanse2
ORF12460,s__alvi
SFJ68185,s__sp._OK403
AJF86710,s__atrophaeus
BAX35491,s__Helicobacter_sp.
OMV82419,s__pseudomallei
KRL93018,s__equigenerosi
AEJ54136,s__salivarius
AFI30267,s__sp._JS
OIR28892,s__pneumoniae
OFU79307,s__sp._HMSC10C03
SCL87366,s__sp._DpondAA-F4
KIX79103,s__sp._MBRL_601
AHJ65352,s__bethesdensis
ACB98974,s__organism
CUW90416,s__genomosp._2e1
KWB25749,s__ubonensis
OMW13870,s__pseudomallei
AUH34479,s__sp._BM15
SCI13900,s__Blautia_sp.
EKF22182,s__hassiacum
ATW47377,s__peucetius
APC06251,s__asymbioticus
AOC92752,s__amyloliquefaciens
OAN67335,s__bacterium_EhC02
AJF12234,s__thaumarchaeote
OEZ98566,s__sp._HH101
KGO67105,s__italicum
SBC95572,s__aureus
KQO75575,s__sp._Leaf262
AFR57494,s__crenarchaeote
CDT42700,s__sp._J2-15
BAG17675,s__griseus
AMM08093,s__albus
AFK72152,s__putida
SEN28582,s__aurantiacae1
ENO92010,s__phenylacetica
ACB99089,s__organism
CEN93864,s__sordellii
EUG36265,s__aureus
KCA35854,s__tuberculosis
KQC95122,s__solie2
CPB02279,s__aureus
EPX84397,s__thermophilum
EXX85452,s__darwinianus
OQO31460,s__sp._CCFEE_5018
EWH19891,s__licheniformis
KPA92591,s__fuscovaginae
KSF51604,s__aeruginosa
OAK57285,s__kyotonensis
KUH38438,s__kanasensis
KYL90412,s__pneumoniae
APX86522,s__extorquens
KWV44770,s__sp._BR_10303
KRP48944,s__libanensis
OBA90340,s__sp._1482268.1
SIC00304,s__abscessus
CFX18943,s__Filomicrobium_marinum
ACD27318,s__pickettii
KNH12031,s__lentuse1
SAY98853,s__aureus
OAE86038,s__sp._WRN-7
KQB39393,s__aquidurense
AJF12974,s__bacterium
AJF12976,s__bacterium
AJF12977,s__bacterium
AJF12970,s__bacterium
AJF12971,s__bacterium
AJF12972,s__bacterium
AJF12973,s__bacterium
KRP32865,s__subdivision_6_bacterium_BACL9_MAG-120924-bin69
CMT29154,s__tuberculosis
SCJ94454,s__Clostridium_sp.
OOC57748,s__intermedium
OEI72003,s__sp._ku-bf2
ACB99207,s__organism
ACB99204,s__organism
ACB99205,s__organism
ACB99202,s__organism
ACB99203,s__organism
ACB99200,s__organism
ACB99201,s__organism
BAP78169,s__sp._MT-1
ACB99209,s__organism
SDH61908,s__phenazinium
KJZ32027,s__sp._S4493
EAR52772,s__granulosus
KUQ60063,s__kobei
OJX45472,s__sp._63-57
AJF12398,s__thaumarchaeote
AJF12399,s__thaumarchaeote
ARI78704,s__mangrovie1
AJF12390,s__thaumarchaeote
AJF12391,s__thaumarchaeote
AJF12392,s__thaumarchaeote
AJF12393,s__thaumarchaeote
AJF12395,s__thaumarchaeote
AJF12397,s__thaumarchaeote
ESS70814,s__morosus
KQU63933,s__sp._Root100
ORB63733,s__tusciaee1
OJY21310,s__sp._64-18
OKH16181,s__major
SBY45726,s__pneumoniae
KAI98141,s__influenzae
OBG45359,s__sp._E2978
SHM98000,s__yunnanensis
SFH89876,s__sp._SG53
SES98397,s__fulvus
ODT89782,s__sp._SCN_70-31
ABB92589,s__marine_organism
ABB92588,s__marine_organism
KKA06355,s__kilonensis
CCA15063,s__laibachii
OON77405,s__tsukubensis
ABB92583,s__marine_organism
ABB92582,s__marine_organism
ABB92585,s__marine_organism
ABB92584,s__marine_organism
ABB92587,s__marine_organism
ABB92586,s__marine_organism
OOF37475,s__heidelbergensis
KLU17504,s__mirabilis
AKZ58323,s__ambofaciens
ACB99334,s__organism
ALD03489,s__sp._TTH0-4
SBL12840,s__oxytoca
CFQ16019,s__enterocolitica
OGK76612,s__Rokubacteria_bacterium_GWA2_70_23
ASR02955,s__rubripertincta
API50461,s__leguminosarum
KRR22775,s__lablabi
ANF46779,s__sp._IHB_B_7164
KLV56085,s__sp._MGH103
CPJ04285,s__pertussis
AMM11150,s__albus
KXU37542,s__primus
KQP18003,s__sp._Leaf267
OPG29273,s__pylori
AEQ07925,s__melitensis
ALC04570,s__desertie1
EMS69156,s__termitidis
ESY34958,s__sp._LNJC386A00
AMN50221,s__sp._P2G3
KMO37751,s__tarhaniae
KSK82007,s__aeruginosa
KOF21110,s__adhaerens
KPC57941,s__amygdali
KQV95857,s__sp._Root1221
ACB99404,s__organism
KVW30993,s__ubonensis
ACB99406,s__organism
ACB99407,s__organism
KZY83581,s__sp._HI0071
SFT55243,s__righensis
EGJ10221,s__benzoatilyticus
ACB99409,s__organism
BAX35495,s__Helicobacter_sp.
ACB99155,s__organism
AKZ53120,s__ambofaciens
BAX35493,s__Helicobacter_sp.
AJF12968,s__bacterium
OOP76666,s__pylori
GAM31606,s__calcoaceticus
AUX77300,s__fredii
CPE75315,s__aureus
KRP54232,s__synxantha
SFX15109,s__sp._NFPP32
OLT48121,s__sp._CUA-896
AJF12964,s__bacterium
KGF88909,s__marinuse1
SDT40612,s__canariense
AEK90908,s__amyloliquefaciens
SGX23794,s__argenteus
ABR69887,s__sp._MWYL1
KIF42701,s__confervoides
KIE95805,s__pleuropneumoniae
SHL12244,s__polytrichastri
BAW41890,s__pylori
EST57709,s__hauseri
AKE61585,s__amalonaticus
OMG39758,s__naeslundii
OQS43989,s__haemolyticum
OIP22025,s__bacterium_CG2_30_60_41
KIN45559,s__subtilis
AJF12562,s__bacterium
AJF12561,s__bacterium
AJF12560,s__bacterium
AJF12567,s__bacterium
AJF12566,s__bacterium
AJF12565,s__bacterium
AJF12564,s__bacterium
ADJ24605,s__denitrificanse6
AJF12569,s__bacterium
AJF12568,s__bacterium
KKA21642,s__emersonii
KMW07681,s__canis
OLV28649,s__parainfluenzae
SCW31230,s__tianmuensis
KGE64167,s__fluorescens
CZV68050,s__cloacae
OBQ81247,s__sp._WSM3873
OLB64174,s__bacterium_13_2_20CM_2_72_6
OEI93771,s__sp._FC1655
CEL05957,s__calidoustus
KKZ56933,s__haemolyticus
KSV94971,s__sp._GL28
